CallTimestamp,Call Type,EmployeeID,Call Duration,WaitTime,CallDate,CallTime
19-05-2021 07:15,2,J632516,1008,1,19-05-2021,07:15:00
19-05-2021 07:28,2,X991580,240,21,19-05-2021,07:28:00
19-05-2021 07:30,3,V126561,1046,18,19-05-2021,07:30:00
19-05-2021 07:42,3,T387561,302,5,19-05-2021,07:42:00
19-05-2021 07:45,3,B861430,351,19,19-05-2021,07:45:00
19-05-2021 07:47,3,U641256,490,20,19-05-2021,07:47:00
19-05-2021 07:57,2,E243130,1251,9,19-05-2021,07:57:00
19-05-2021 08:03,1,K915074,1044,15,19-05-2021,08:03:00
19-05-2021 08:03,2,S564705,132,13,19-05-2021,08:03:00
19-05-2021 08:04,2,I281837,714,125,19-05-2021,08:04:00
19-05-2021 08:06,3,V828034,776,0,19-05-2021,08:06:00
19-05-2021 08:15,3,K418200,767,19,19-05-2021,08:15:00
19-05-2021 08:25,2,S704443,920,8,19-05-2021,08:25:00
19-05-2021 08:44,2,P286634,13,0,19-05-2021,08:44:00
19-05-2021 09:03,1,Y193775,205,15,19-05-2021,09:03:00
19-05-2021 09:10,3,X825147,46,23,19-05-2021,09:10:00
19-05-2021 09:10,2,I992869,521,24,19-05-2021,09:10:00
19-05-2021 09:13,1,D411745,1418,0,19-05-2021,09:13:00
19-05-2021 09:14,3,U559430,222,169,19-05-2021,09:14:00
19-05-2021 09:30,1,E137708,1466,212,19-05-2021,09:30:00
19-05-2021 09:49,2,T398672,248,0,19-05-2021,09:49:00
19-05-2021 09:51,2,N772493,874,0,19-05-2021,09:51:00
19-05-2021 09:54,1,A475155,854,0,19-05-2021,09:54:00
19-05-2021 10:00,1,U194381,246,0,19-05-2021,10:00:00
19-05-2021 10:07,1,K399501,1501,49,19-05-2021,10:07:00
19-05-2021 10:16,2,V126561,1214,0,19-05-2021,10:16:00
19-05-2021 10:27,2,J192194,1291,0,19-05-2021,10:27:00
19-05-2021 10:33,2,X991580,87,0,19-05-2021,10:33:00
19-05-2021 10:34,3,I281837,477,29,19-05-2021,10:34:00
19-05-2021 10:36,3,B971624,1472,0,19-05-2021,10:36:00
19-05-2021 10:43,3,L736768,1373,24,19-05-2021,10:43:00
19-05-2021 10:55,3,B861430,729,15,19-05-2021,10:55:00
19-05-2021 10:56,3,E988252,692,0,19-05-2021,10:56:00
19-05-2021 10:57,2,Y193775,528,0,19-05-2021,10:57:00
19-05-2021 11:36,2,M855788,1045,20,19-05-2021,11:36:00
19-05-2021 12:05,2,H438047,1014,12,19-05-2021,12:05:00
19-05-2021 12:05,2,I992869,1213,0,19-05-2021,12:05:00
19-05-2021 12:09,2,X110622,546,259,19-05-2021,12:09:00
19-05-2021 12:23,3,S704443,1308,4,19-05-2021,12:23:00
19-05-2021 12:25,3,T398672,1071,0,19-05-2021,12:25:00
19-05-2021 12:43,1,F542348,54,0,19-05-2021,12:43:00
19-05-2021 12:56,3,F542348,795,16,19-05-2021,12:56:00
19-05-2021 12:56,1,N620104,686,12,19-05-2021,12:56:00
19-06-2021 01:03,2,K222775,224,10,19-06-2021,01:03:00
19-06-2021 01:12,1,K273930,1385,29,19-06-2021,01:12:00
19-06-2021 01:18,1,C206355,575,81,19-06-2021,01:18:00
19-06-2021 01:19,1,N772493,504,15,19-06-2021,01:19:00
19-06-2021 01:22,1,N470942,888,0,19-06-2021,01:22:00
19-06-2021 01:24,3,B971624,362,0,19-06-2021,01:24:00
19-06-2021 01:31,3,E137708,877,0,19-06-2021,01:31:00
19-06-2021 01:45,3,V126561,338,23,19-06-2021,01:45:00
19-06-2021 01:45,2,K273930,383,20,19-06-2021,01:45:00
19-06-2021 01:57,3,K273930,84,0,19-06-2021,01:57:00
19-06-2021 02:00,3,K915074,1089,0,19-06-2021,02:00:00
19-06-2021 02:10,2,M163408,971,0,19-06-2021,02:10:00
19-06-2021 02:16,3,I543040,1341,265,19-06-2021,02:16:00
19-06-2021 02:22,3,E137708,569,3,19-06-2021,02:22:00
19-06-2021 02:24,1,K399501,699,0,19-06-2021,02:24:00
19-06-2021 02:25,3,C206355,479,0,19-06-2021,02:25:00
19-06-2021 02:57,3,K915074,483,0,19-06-2021,02:57:00
19-06-2021 03:06,3,N119221,1493,0,19-06-2021,03:06:00
19-06-2021 03:10,3,E243130,510,12,19-06-2021,03:10:00
19-06-2021 03:15,2,H438047,752,5,19-06-2021,03:15:00
19-06-2021 03:21,2,I992869,1100,0,19-06-2021,03:21:00
19-06-2021 03:27,3,O362956,415,0,19-06-2021,03:27:00
19-06-2021 03:30,1,E243130,1032,16,19-06-2021,03:30:00
19-06-2021 03:31,3,U194381,693,19,19-06-2021,03:31:00
19-06-2021 03:31,2,I992869,1129,0,19-06-2021,03:31:00
19-06-2021 03:33,3,J192194,535,12,19-06-2021,03:33:00
19-06-2021 03:38,1,A475155,1438,29,19-06-2021,03:38:00
19-06-2021 04:07,1,P203824,67,24,19-06-2021,04:07:00
19-06-2021 04:13,1,P286634,62,0,19-06-2021,04:13:00
19-06-2021 04:21,3,V126561,858,26,19-06-2021,04:21:00
19-06-2021 04:27,2,T664783,1232,137,19-06-2021,04:27:00
19-06-2021 04:32,2,S704443,344,0,19-06-2021,04:32:00
19-06-2021 04:37,1,X991580,42,0,19-06-2021,04:37:00
19-06-2021 04:39,2,E137708,1476,8,19-06-2021,04:39:00
19-06-2021 04:46,3,N119221,194,0,19-06-2021,04:46:00
19-06-2021 05:03,2,C319958,552,0,19-06-2021,05:03:00
19-06-2021 05:10,1,E243130,1265,0,19-06-2021,05:10:00
19-06-2021 05:44,3,V228277,677,20,19-06-2021,05:44:00
19-06-2021 05:48,2,D774655,487,0,19-06-2021,05:48:00
19-06-2021 05:58,2,J173690,1474,0,19-06-2021,05:58:00
19-06-2021 05:59,3,U641256,829,0,19-06-2021,05:59:00
19-06-2021 07:04,3,J173690,560,0,19-06-2021,07:04:00
19-06-2021 07:13,2,U559430,835,0,19-06-2021,07:13:00
19-06-2021 07:22,1,N470942,320,0,19-06-2021,07:22:00
19-06-2021 07:31,1,B971624,694,16,19-06-2021,07:31:00
19-06-2021 07:38,2,N620104,1519,0,19-06-2021,07:38:00
19-06-2021 08:07,3,O362956,126,21,19-06-2021,08:07:00
19-06-2021 08:41,3,G727038,457,87,19-06-2021,08:41:00
19-06-2021 09:01,2,K399501,662,0,19-06-2021,09:01:00
19-06-2021 09:21,2,K399501,637,0,19-06-2021,09:21:00
19-06-2021 09:25,3,V828034,304,120,19-06-2021,09:25:00
19-06-2021 09:25,2,D774655,428,234,19-06-2021,09:25:00
19-06-2021 09:30,3,B971624,585,0,19-06-2021,09:30:00
19-06-2021 09:55,3,J192194,597,28,19-06-2021,09:55:00
19-06-2021 10:00,2,F542348,538,292,19-06-2021,10:00:00
19-06-2021 10:13,3,U194381,1192,0,19-06-2021,10:13:00
19-06-2021 10:33,2,P203824,936,7,19-06-2021,10:33:00
19-06-2021 10:34,3,K222775,699,0,19-06-2021,10:34:00
19-06-2021 10:42,2,Q921541,1052,203,19-06-2021,10:42:00
19-06-2021 10:50,2,D411745,1403,0,19-06-2021,10:50:00
19-06-2021 10:52,3,F533051,1193,28,19-06-2021,10:52:00
19-06-2021 11:03,1,I281837,1519,0,19-06-2021,11:03:00
19-06-2021 11:39,2,M163408,1086,0,19-06-2021,11:39:00
19-06-2021 11:42,3,K222775,881,15,19-06-2021,11:42:00
19-06-2021 11:46,3,D411745,369,237,19-06-2021,11:46:00
19-06-2021 11:52,1,O362956,1171,0,19-06-2021,11:52:00
19-06-2021 11:58,3,O856292,804,23,19-06-2021,11:58:00
19-06-2021 12:12,3,F542348,282,9,19-06-2021,12:12:00
19-06-2021 12:12,2,X825147,551,0,19-06-2021,12:12:00
19-06-2021 12:30,2,X409223,1250,0,19-06-2021,12:30:00
19-06-2021 12:37,1,I992869,914,0,19-06-2021,12:37:00
19-06-2021 12:51,1,J632516,762,22,19-06-2021,12:51:00
19-06-2021 12:54,1,N470942,353,23,19-06-2021,12:54:00
19-06-2021 12:57,3,D411745,444,0,19-06-2021,12:57:00
19-07-2021 01:04,2,S564705,369,5,19-07-2021,01:04:00
19-07-2021 01:18,2,J192194,1068,0,19-07-2021,01:18:00
19-07-2021 01:22,2,F533051,143,7,19-07-2021,01:22:00
19-07-2021 01:37,3,K418200,895,12,19-07-2021,01:37:00
19-07-2021 01:40,3,V828034,861,225,19-07-2021,01:40:00
19-07-2021 02:08,3,V126561,675,0,19-07-2021,02:08:00
19-07-2021 02:16,3,J549755,357,0,19-07-2021,02:16:00
19-07-2021 02:19,1,T387561,892,23,19-07-2021,02:19:00
19-07-2021 02:33,3,O856292,466,2,19-07-2021,02:33:00
19-07-2021 02:33,3,S274120,470,10,19-07-2021,02:33:00
19-07-2021 02:41,1,B971624,547,0,19-07-2021,02:41:00
19-07-2021 02:44,3,I281837,1412,0,19-07-2021,02:44:00
19-07-2021 03:06,3,E137708,800,17,19-07-2021,03:06:00
19-07-2021 03:06,2,E243130,1119,0,19-07-2021,03:06:00
19-07-2021 03:18,3,B861430,340,11,19-07-2021,03:18:00
19-07-2021 03:26,2,A166733,945,0,19-07-2021,03:26:00
19-07-2021 03:31,2,O856292,337,0,19-07-2021,03:31:00
19-07-2021 03:40,2,P203824,94,3,19-07-2021,03:40:00
19-07-2021 03:55,1,A475155,608,27,19-07-2021,03:55:00
19-07-2021 03:59,3,T398672,825,294,19-07-2021,03:59:00
19-07-2021 04:03,3,K222775,506,29,19-07-2021,04:03:00
19-07-2021 04:03,2,J549755,502,0,19-07-2021,04:03:00
19-07-2021 04:07,3,B971624,867,0,19-07-2021,04:07:00
19-07-2021 04:07,3,X110622,427,16,19-07-2021,04:07:00
19-07-2021 04:08,3,V126561,1330,0,19-07-2021,04:08:00
19-07-2021 04:08,2,U641256,58,29,19-07-2021,04:08:00
19-07-2021 04:22,2,Q921541,895,0,19-07-2021,04:22:00
19-07-2021 04:25,3,N772493,793,137,19-07-2021,04:25:00
19-07-2021 04:25,2,Y193775,1151,8,19-07-2021,04:25:00
19-07-2021 04:27,1,T664783,802,17,19-07-2021,04:27:00
19-07-2021 04:28,3,D774655,799,11,19-07-2021,04:28:00
19-07-2021 04:36,3,P203824,511,30,19-07-2021,04:36:00
19-07-2021 04:37,2,L736768,564,24,19-07-2021,04:37:00
19-07-2021 04:43,2,Q921541,1080,240,19-07-2021,04:43:00
19-07-2021 04:48,3,V828034,516,0,19-07-2021,04:48:00
19-07-2021 04:48,2,T659609,434,4,19-07-2021,04:48:00
19-07-2021 04:48,1,A166733,431,0,19-07-2021,04:48:00
19-07-2021 05:04,3,O856292,664,0,19-07-2021,05:04:00
19-07-2021 05:04,2,I543040,12,21,19-07-2021,05:04:00
19-07-2021 05:19,3,M163408,43,30,19-07-2021,05:19:00
19-07-2021 05:22,3,V732706,769,255,19-07-2021,05:22:00
19-07-2021 05:38,2,E988252,1432,0,19-07-2021,05:38:00
19-07-2021 05:49,2,T664783,1467,4,19-07-2021,05:49:00
19-07-2021 06:10,3,N470942,1486,0,19-07-2021,06:10:00
19-07-2021 06:15,3,K669566,431,0,19-07-2021,06:15:00
19-07-2021 06:33,1,S704443,862,15,19-07-2021,06:33:00
19-07-2021 06:59,2,E988252,843,0,19-07-2021,06:59:00
19-07-2021 07:01,3,Q921541,350,4,19-07-2021,07:01:00
19-07-2021 07:04,2,N470942,976,0,19-07-2021,07:04:00
19-07-2021 07:09,3,E137708,1266,0,19-07-2021,07:09:00
19-07-2021 07:13,3,F542348,1415,0,19-07-2021,07:13:00
19-07-2021 07:36,3,B861430,975,0,19-07-2021,07:36:00
19-07-2021 07:43,3,T387561,1072,0,19-07-2021,07:43:00
19-07-2021 07:43,3,G586239,162,251,19-07-2021,07:43:00
19-07-2021 07:43,1,B971624,240,30,19-07-2021,07:43:00
19-07-2021 07:54,3,S564705,1169,11,19-07-2021,07:54:00
19-07-2021 08:01,1,G727038,432,246,19-07-2021,08:01:00
19-07-2021 08:12,3,B861430,49,1,19-07-2021,08:12:00
19-07-2021 08:23,2,I992869,844,11,19-07-2021,08:23:00
19-07-2021 08:40,3,K273930,1054,0,19-07-2021,08:40:00
19-07-2021 08:46,3,D411745,91,22,19-07-2021,08:46:00
19-07-2021 08:50,3,O362956,568,0,19-07-2021,08:50:00
19-07-2021 08:55,3,G727038,264,6,19-07-2021,08:55:00
19-07-2021 08:56,3,H438047,1171,287,19-07-2021,08:56:00
19-07-2021 09:00,2,N119221,642,71,19-07-2021,09:00:00
19-07-2021 09:10,2,F533051,878,218,19-07-2021,09:10:00
19-07-2021 09:13,3,N620104,1189,0,19-07-2021,09:13:00
19-07-2021 09:20,2,J419954,153,0,19-07-2021,09:20:00
19-07-2021 09:28,3,X991580,831,0,19-07-2021,09:28:00
19-07-2021 09:36,3,J173690,933,14,19-07-2021,09:36:00
19-07-2021 09:42,1,T659609,681,167,19-07-2021,09:42:00
19-07-2021 09:45,3,S274120,459,29,19-07-2021,09:45:00
19-07-2021 10:30,3,F533051,854,0,19-07-2021,10:30:00
19-07-2021 10:34,2,G586239,1396,23,19-07-2021,10:34:00
19-07-2021 10:44,3,Y193775,703,0,19-07-2021,10:44:00
19-07-2021 10:50,2,O362956,895,0,19-07-2021,10:50:00
19-07-2021 11:36,3,P286634,143,16,19-07-2021,11:36:00
19-07-2021 11:57,2,F533051,626,0,19-07-2021,11:57:00
19-07-2021 12:03,3,E778362,337,16,19-07-2021,12:03:00
19-07-2021 12:13,3,I281837,1183,0,19-07-2021,12:13:00
19-07-2021 12:21,1,K273930,3,18,19-07-2021,12:21:00
19-07-2021 12:24,2,S704443,358,0,19-07-2021,12:24:00
19-07-2021 12:35,3,S704443,331,26,19-07-2021,12:35:00
19-07-2021 12:45,2,J549755,134,0,19-07-2021,12:45:00
19-07-2021 12:47,3,J419954,1152,30,19-07-2021,12:47:00
19-07-2021 12:52,3,X409223,1459,24,19-07-2021,12:52:00
19-08-2021 01:09,3,N470942,869,0,19-08-2021,01:09:00
19-08-2021 01:16,2,K399501,1440,20,19-08-2021,01:16:00
19-08-2021 01:18,2,M855788,688,87,19-08-2021,01:18:00
19-08-2021 01:36,3,K222775,12,0,19-08-2021,01:36:00
19-08-2021 01:40,3,J419954,382,7,19-08-2021,01:40:00
19-08-2021 01:41,2,J549755,242,0,19-08-2021,01:41:00
19-08-2021 01:45,3,I281837,843,0,19-08-2021,01:45:00
19-08-2021 02:04,3,A166733,763,26,19-08-2021,02:04:00
19-08-2021 02:11,2,L736768,328,3,19-08-2021,02:11:00
19-08-2021 02:15,3,T387561,748,0,19-08-2021,02:15:00
19-08-2021 02:27,3,J549755,1504,0,19-08-2021,02:27:00
19-08-2021 02:30,3,I281837,451,18,19-08-2021,02:30:00
19-08-2021 02:33,1,A475155,6,263,19-08-2021,02:33:00
19-08-2021 02:51,3,J419954,516,25,19-08-2021,02:51:00
19-08-2021 02:52,2,M855788,779,0,19-08-2021,02:52:00
19-08-2021 02:54,1,A166733,324,3,19-08-2021,02:54:00
19-08-2021 03:00,1,I281837,729,118,19-08-2021,03:00:00
19-08-2021 03:01,3,B971624,765,14,19-08-2021,03:01:00
19-08-2021 03:10,3,V126561,181,18,19-08-2021,03:10:00
19-08-2021 03:16,1,A475155,55,0,19-08-2021,03:16:00
19-08-2021 03:19,2,K418200,993,0,19-08-2021,03:19:00
19-08-2021 03:21,3,F542348,1193,4,19-08-2021,03:21:00
19-08-2021 03:24,3,V732706,323,28,19-08-2021,03:24:00
19-08-2021 03:30,3,X825147,488,17,19-08-2021,03:30:00
19-08-2021 03:33,3,T398672,922,2,19-08-2021,03:33:00
19-08-2021 03:37,3,S274120,604,209,19-08-2021,03:37:00
19-08-2021 03:42,1,N772493,117,0,19-08-2021,03:42:00
19-08-2021 03:47,3,K669566,89,0,19-08-2021,03:47:00
19-08-2021 03:51,2,V228277,1047,197,19-08-2021,03:51:00
19-08-2021 03:55,2,N470942,874,0,19-08-2021,03:55:00
19-08-2021 03:57,1,E988252,32,27,19-08-2021,03:57:00
19-08-2021 03:58,3,K669566,824,0,19-08-2021,03:58:00
19-08-2021 04:00,3,S274120,862,3,19-08-2021,04:00:00
19-08-2021 04:01,2,U194381,1486,0,19-08-2021,04:01:00
19-08-2021 04:10,3,U194381,1526,21,19-08-2021,04:10:00
19-08-2021 04:10,3,G727038,885,0,19-08-2021,04:10:00
19-08-2021 04:13,3,J549755,1316,8,19-08-2021,04:13:00
19-08-2021 04:32,1,V828034,543,48,19-08-2021,04:32:00
19-08-2021 04:37,3,S564705,474,273,19-08-2021,04:37:00
19-08-2021 04:58,1,V828034,244,29,19-08-2021,04:58:00
19-08-2021 05:01,3,S274120,1524,0,19-08-2021,05:01:00
19-08-2021 05:03,3,O362956,678,0,19-08-2021,05:03:00
19-08-2021 05:21,3,K669566,505,0,19-08-2021,05:21:00
19-08-2021 05:22,3,E988252,723,11,19-08-2021,05:22:00
19-08-2021 05:29,2,N470942,672,8,19-08-2021,05:29:00
19-08-2021 05:31,1,V228277,403,0,19-08-2021,05:31:00
19-08-2021 05:39,2,E137708,338,0,19-08-2021,05:39:00
19-08-2021 06:09,3,U641256,299,1,19-08-2021,06:09:00
19-08-2021 06:09,3,J632516,373,0,19-08-2021,06:09:00
19-08-2021 06:09,1,X409223,378,100,19-08-2021,06:09:00
19-08-2021 06:14,1,N620104,100,8,19-08-2021,06:14:00
19-08-2021 06:16,1,V732706,250,0,19-08-2021,06:16:00
19-08-2021 06:16,1,N772493,1064,0,19-08-2021,06:16:00
19-08-2021 06:19,3,V732706,771,6,19-08-2021,06:19:00
19-08-2021 06:55,1,Q921541,1191,8,19-08-2021,06:55:00
19-08-2021 07:05,3,T387561,1023,6,19-08-2021,07:05:00
19-08-2021 07:12,3,S704443,1474,0,19-08-2021,07:12:00
19-08-2021 07:17,2,I281837,1363,14,19-08-2021,07:17:00
19-08-2021 07:27,2,K222775,1272,19,19-08-2021,07:27:00
19-08-2021 07:28,1,V126561,2,0,19-08-2021,07:28:00
19-08-2021 07:34,2,K915074,110,15,19-08-2021,07:34:00
19-08-2021 07:36,2,X110622,1221,0,19-08-2021,07:36:00
19-08-2021 07:42,3,T659609,1128,7,19-08-2021,07:42:00
19-08-2021 08:10,2,V732706,1050,0,19-08-2021,08:10:00
19-08-2021 08:24,3,D774655,1180,20,19-08-2021,08:24:00
19-08-2021 08:25,3,A166733,567,20,19-08-2021,08:25:00
19-08-2021 08:37,1,X825147,995,10,19-08-2021,08:37:00
19-08-2021 08:52,3,A475155,1319,17,19-08-2021,08:52:00
19-08-2021 08:54,2,P286634,1425,12,19-08-2021,08:54:00
19-08-2021 09:04,1,X991580,191,18,19-08-2021,09:04:00
19-08-2021 09:17,3,L736768,330,0,19-08-2021,09:17:00
19-08-2021 09:33,1,V732706,1118,0,19-08-2021,09:33:00
19-08-2021 09:37,3,O856292,1309,0,19-08-2021,09:37:00
19-08-2021 09:43,1,G727038,894,1,19-08-2021,09:43:00
19-08-2021 09:43,2,D411745,1529,23,19-08-2021,09:43:00
19-08-2021 09:53,3,B971624,1345,85,19-08-2021,09:53:00
19-08-2021 10:01,2,K418200,1062,17,19-08-2021,10:01:00
19-08-2021 10:04,3,L736768,49,0,19-08-2021,10:04:00
19-08-2021 10:10,2,G586239,1203,3,19-08-2021,10:10:00
19-08-2021 10:11,3,E778362,560,28,19-08-2021,10:11:00
19-08-2021 10:14,3,S274120,543,15,19-08-2021,10:14:00
19-08-2021 10:15,3,T398672,417,21,19-08-2021,10:15:00
19-08-2021 10:22,2,N620104,177,0,19-08-2021,10:22:00
19-08-2021 10:31,3,U194381,18,1,19-08-2021,10:31:00
19-08-2021 10:34,3,Q921541,1054,19,19-08-2021,10:34:00
19-08-2021 10:40,2,B651033,908,238,19-08-2021,10:40:00
19-08-2021 10:47,2,T387561,1400,20,19-08-2021,10:47:00
19-08-2021 10:48,2,A475155,86,14,19-08-2021,10:48:00
19-08-2021 10:49,3,K418200,494,21,19-08-2021,10:49:00
19-08-2021 10:56,3,N470942,557,10,19-08-2021,10:56:00
19-08-2021 10:59,3,X991580,958,0,19-08-2021,10:59:00
19-08-2021 11:13,1,G586239,1441,0,19-08-2021,11:13:00
19-08-2021 11:33,1,M794992,1075,0,19-08-2021,11:33:00
19-08-2021 12:03,3,C206355,1341,0,19-08-2021,12:03:00
19-08-2021 12:08,3,K399501,651,191,19-08-2021,12:08:00
19-08-2021 12:10,2,H438047,1458,0,19-08-2021,12:10:00
19-08-2021 12:13,3,D411745,437,5,19-08-2021,12:13:00
19-08-2021 12:18,3,D411745,856,12,19-08-2021,12:18:00
19-08-2021 12:25,2,E778362,685,27,19-08-2021,12:25:00
19-08-2021 12:44,3,S564705,1092,0,19-08-2021,12:44:00
19-08-2021 12:48,2,H438047,575,17,19-08-2021,12:48:00
19-08-2021 12:57,1,E988252,740,29,19-08-2021,12:57:00
19-09-2021 01:06,2,E137708,1515,6,19-09-2021,01:06:00
19-09-2021 01:08,2,L736768,961,96,19-09-2021,01:08:00
19-09-2021 01:15,1,J173690,1394,0,19-09-2021,01:15:00
19-09-2021 01:26,2,V828034,274,99,19-09-2021,01:26:00
19-09-2021 01:29,3,K273930,656,3,19-09-2021,01:29:00
19-09-2021 01:38,3,F533051,1327,0,19-09-2021,01:38:00
19-09-2021 01:48,3,T387561,132,30,19-09-2021,01:48:00
19-09-2021 01:52,3,S564705,814,0,19-09-2021,01:52:00
19-09-2021 02:29,1,B861430,1285,164,19-09-2021,02:29:00
19-09-2021 02:31,3,M163408,807,6,19-09-2021,02:31:00
19-09-2021 03:03,3,V126561,667,0,19-09-2021,03:03:00
19-09-2021 03:21,3,K399501,1314,0,19-09-2021,03:21:00
19-09-2021 03:31,3,B861430,287,0,19-09-2021,03:31:00
19-09-2021 03:34,3,N620104,1469,211,19-09-2021,03:34:00
19-09-2021 03:37,2,O856292,656,0,19-09-2021,03:37:00
19-09-2021 03:42,2,V828034,273,68,19-09-2021,03:42:00
19-09-2021 03:49,3,A475155,719,10,19-09-2021,03:49:00
19-09-2021 03:57,1,Q921541,1089,0,19-09-2021,03:57:00
19-09-2021 04:12,2,C206355,1041,0,19-09-2021,04:12:00
19-09-2021 04:13,3,J549755,10,16,19-09-2021,04:13:00
19-09-2021 04:18,1,T659609,1309,28,19-09-2021,04:18:00
19-09-2021 04:24,3,N620104,528,23,19-09-2021,04:24:00
19-09-2021 04:25,2,C319958,16,0,19-09-2021,04:25:00
19-09-2021 04:26,3,G727038,752,0,19-09-2021,04:26:00
19-09-2021 04:29,3,P286634,319,0,19-09-2021,04:29:00
19-09-2021 04:43,3,T387561,419,5,19-09-2021,04:43:00
19-09-2021 05:04,3,P286634,59,0,19-09-2021,05:04:00
19-09-2021 05:06,3,V732706,890,85,19-09-2021,05:06:00
19-09-2021 05:09,1,M794992,704,0,19-09-2021,05:09:00
19-09-2021 05:13,3,T398672,678,0,19-09-2021,05:13:00
19-09-2021 05:19,2,J419954,132,28,19-09-2021,05:19:00
19-09-2021 05:21,3,K222775,1226,0,19-09-2021,05:21:00
19-09-2021 05:21,2,C206355,1345,6,19-09-2021,05:21:00
19-09-2021 05:31,3,K399501,211,113,19-09-2021,05:31:00
19-09-2021 05:57,3,K222775,1058,0,19-09-2021,05:57:00
19-09-2021 06:18,3,K222775,648,0,19-09-2021,06:18:00
19-09-2021 06:18,2,U559430,708,19,19-09-2021,06:18:00
19-09-2021 06:34,2,E778362,845,22,19-09-2021,06:34:00
19-09-2021 06:36,3,J192194,594,0,19-09-2021,06:36:00
19-09-2021 06:40,1,G586239,196,175,19-09-2021,06:40:00
19-09-2021 06:49,1,L736768,765,0,19-09-2021,06:49:00
19-09-2021 06:49,3,E778362,1301,0,19-09-2021,06:49:00
19-09-2021 07:05,1,I281837,652,0,19-09-2021,07:05:00
19-09-2021 07:11,1,T387561,1382,0,19-09-2021,07:11:00
19-09-2021 07:18,3,C206355,763,182,19-09-2021,07:18:00
19-09-2021 07:20,2,J419954,692,17,19-09-2021,07:20:00
19-09-2021 07:25,1,E988252,412,0,19-09-2021,07:25:00
19-09-2021 07:39,1,L736768,1466,224,19-09-2021,07:39:00
19-09-2021 07:49,3,E243130,1461,13,19-09-2021,07:49:00
19-09-2021 07:52,3,F533051,1215,16,19-09-2021,07:52:00
19-09-2021 08:08,2,T664783,1180,6,19-09-2021,08:08:00
19-09-2021 08:22,3,A166733,436,0,19-09-2021,08:22:00
19-09-2021 08:28,2,T387561,801,0,19-09-2021,08:28:00
19-09-2021 08:30,2,N470942,342,148,19-09-2021,08:30:00
19-09-2021 08:31,3,J419954,279,5,19-09-2021,08:31:00
19-09-2021 08:48,3,B651033,1318,28,19-09-2021,08:48:00
19-09-2021 08:50,3,B651033,551,0,19-09-2021,08:50:00
19-09-2021 08:58,3,N119221,626,0,19-09-2021,08:58:00
19-09-2021 09:12,3,J173690,308,14,19-09-2021,09:12:00
19-09-2021 09:20,1,D774655,1079,26,19-09-2021,09:20:00
19-09-2021 09:45,3,X825147,1445,0,19-09-2021,09:45:00
19-09-2021 09:54,3,M855788,700,7,19-09-2021,09:54:00
19-09-2021 09:54,2,V828034,265,1,19-09-2021,09:54:00
19-09-2021 09:56,2,N620104,1418,23,19-09-2021,09:56:00
19-09-2021 10:09,3,K273930,923,0,19-09-2021,10:09:00
19-09-2021 10:10,3,N772493,1278,0,19-09-2021,10:10:00
19-09-2021 10:25,3,J632516,749,0,19-09-2021,10:25:00
19-09-2021 10:36,2,I281837,401,0,19-09-2021,10:36:00
19-09-2021 10:58,3,K273930,619,10,19-09-2021,10:58:00
19-09-2021 11:00,1,A475155,226,0,19-09-2021,11:00:00
19-09-2021 11:21,2,K418200,703,288,19-09-2021,11:21:00
19-09-2021 11:21,3,C319958,1142,15,19-09-2021,11:21:00
19-09-2021 11:22,3,J632516,85,11,19-09-2021,11:22:00
19-09-2021 11:26,3,S564705,184,0,19-09-2021,11:26:00
19-09-2021 11:26,3,G586239,760,0,19-09-2021,11:26:00
19-09-2021 11:31,3,I543040,357,0,19-09-2021,11:31:00
19-09-2021 11:34,3,M163408,1250,9,19-09-2021,11:34:00
19-09-2021 11:46,3,E137708,569,29,19-09-2021,11:46:00
19-09-2021 11:46,3,D774655,318,0,19-09-2021,11:46:00
19-09-2021 11:48,1,X991580,290,20,19-09-2021,11:48:00
19-09-2021 11:58,3,F542348,135,3,19-09-2021,11:58:00
19-09-2021 12:16,3,F542348,1473,17,19-09-2021,12:16:00
19-09-2021 12:20,3,B971624,1431,3,19-09-2021,12:20:00
19-09-2021 12:31,3,Q921541,414,126,19-09-2021,12:31:00
19-09-2021 12:44,2,K418200,995,0,19-09-2021,12:44:00
19-10-2021 01:03,3,J192194,1425,0,19-10-2021,01:03:00
19-10-2021 01:06,3,B651033,1537,13,19-10-2021,01:06:00
19-10-2021 01:12,3,E988252,1509,0,19-10-2021,01:12:00
19-10-2021 01:18,3,K669566,1357,0,19-10-2021,01:18:00
19-10-2021 01:48,1,T387561,119,0,19-10-2021,01:48:00
19-10-2021 01:54,2,K915074,158,16,19-10-2021,01:54:00
19-10-2021 01:54,3,A166733,314,18,19-10-2021,01:54:00
19-10-2021 02:00,2,K399501,890,152,19-10-2021,02:00:00
19-10-2021 02:04,3,N772493,390,6,19-10-2021,02:04:00
19-10-2021 02:20,2,T398672,13,0,19-10-2021,02:20:00
19-10-2021 02:42,2,K273930,394,191,19-10-2021,02:42:00
19-10-2021 02:43,1,J419954,1470,0,19-10-2021,02:43:00
19-10-2021 02:44,2,B971624,1000,3,19-10-2021,02:44:00
19-10-2021 02:50,2,X991580,1246,87,19-10-2021,02:50:00
19-10-2021 02:59,3,C319958,1408,0,19-10-2021,02:59:00
19-10-2021 03:06,3,Y193775,103,20,19-10-2021,03:06:00
